Date,Price
2014-06-11,0.414379388382754
2014-06-12,0.42600437145786185
2014-06-13,0.4375519835973616
2014-06-16,0.44364494477649496
2014-06-17,0.43942822878585663
2014-06-18,0.44757151975860276
2014-06-19,0.4870306969187026
2014-06-20,0.5086171879533454
2014-06-23,0.5126791620727675
2014-06-24,0.5213447068608679
2014-06-25,0.5208417957794154
2014-06-26,0.5214414205303779
2014-06-27,0.5242848024139732
2014-06-30,0.5185206677111742
2014-07-01,0.5264705313449003
2014-07-02,0.5294686550997119
2014-07-03,0.5277278090485311
2014-07-04,0.525870906593938
2014-07-07,0.519739259947001
2014-07-08,0.5220410452813402
2014-07-09,0.5255227373837019
2014-07-10,0.54225420220894
2014-07-11,0.545890636182518
2014-07-14,0.5245749434225035
2014-07-15,0.5119054527166871
2014-07-16,0.5040909882202751
2014-07-17,0.521673533337202
2014-07-18,0.5175535310160739
2014-07-21,0.5186367241145864
2014-07-22,0.5162382251107371
2014-07-23,0.5186947523162926
2014-07-24,0.4934524845741697
2014-07-25,0.4946323913421924
2014-07-28,0.4964892937967853
2014-07-29,0.4972823458867677
2014-07-30,0.495425443432175
2014-07-31,0.49010619160912205
2014-08-01,0.4830267510009867
2014-08-04,0.4769724752896576
2014-08-05,0.4576297413876478
2014-08-06,0.4585195071471402
2014-08-07,0.45989284125418295
2014-08-08,0.4593319019710247
2014-08-11,0.46085997794928346
2014-08-12,0.45863556355055235
2014-08-13,0.4528327433799495
2014-08-14,0.45362579546993187
2014-08-15,0.44025996634364306
2014-08-18,0.4366815605717711
2014-08-19,0.43043385752142194
2014-08-20,0.43439911797133424
2014-08-21,0.4287897251397512
2014-08-22,0.429795547302656
2014-08-25,0.427803245710749
2014-08-26,0.432310102709917
2014-08-27,0.42855761233292733
2014-08-28,0.4411110466353314
2014-08-29,0.4336254086152538
2014-09-01,0.43041451478752024
2014-09-02,0.4178610804851157
2014-09-03,0.4135476508249678
2014-09-04,0.40987253138358604
2014-09-05,0.4106849262074703
2014-09-08,0.40642952474902816
2014-09-09,0.40118764386158356
2014-09-10,0.4009168455869554
2014-09-11,0.3855006866670536
2014-09-12,0.37828584692160394
2014-09-15,0.3802974912474131
2014-09-16,0.38669993616897824
2014-09-17,0.3829861312597924
2014-09-18,0.3710516644422521
2014-09-19,0.34807249656666484
2014-09-22,0.32379736551964267
2014-09-23,0.33182460008897663
2014-09-24,0.32607980812008
2014-09-25,0.312849378131105
2014-09-26,0.3187295692373162
2014-09-29,0.31737557786417536
2014-09-30,0.29513143387686436
2014-10-01,0.296717538056829
2014-10-02,0.2921333101220529
2014-10-03,0.278477339987234
2014-10-06,0.29054720594208794
2014-10-07,0.3041838333430047
2014-10-08,0.2971043927348692
2014-10-09,0.3141066558347356
2014-10-10,0.3037582931971605
2014-10-13,0.3110505038782181
2014-10-14,0.3109151047409042
2014-10-15,0.3110311611443164
2014-10-16,0.30857463393876117
2014-10-17,0.30497688543298707
2014-10-20,0.30754946904195446
2014-10-21,0.31596355828932876
2014-10-22,0.3028491847037662
2014-10-23,0.2943770672546858
2014-10-24,0.2988065533182461
2014-10-27,0.29491866380394216
2014-10-28,0.2990773515928742
2014-10-29,0.2972978200738894
2014-10-30,0.26559507920849545
2014-10-31,0.23273177430898095
2014-11-03,0.23089421458829007
2014-11-04,0.22822491730981265
2014-11-05,0.20077757790286088
2014-11-06,0.19050658620089378
2014-11-07,0.20135785991992117
2014-11-10,0.20903692527901907
2014-11-11,0.20849532872976284
2014-11-12,0.2071413373566221
2014-11-13,0.20739279289734813
2014-11-14,0.22669684133155388
2014-11-17,0.23797365519642566
2014-11-18,0.23830248167275958
2014-11-19,0.24130060542757126
2014-11-20,0.23574924079769455
2014-11-21,0.25251939109073684
2014-11-24,0.25224859281610856
2014-11-25,0.26397028956072655
2014-11-26,0.2602951701193449
2014-11-27,0.26294512466392017
2014-11-28,0.21890171956904392
2014-12-01,0.22114547670167706
2014-12-02,0.24830267510009862
2014-12-03,0.252867560300973
2014-12-04,0.25930869069034224
2014-12-05,0.24785779222035254
2014-12-08,0.24482098299773702
2014-12-09,0.27911565020600027
2014-12-10,0.2953248612158844
2014-12-11,0.2915530281049925
2014-12-12,0.2915530281049925
2014-12-15,0.2604499119905608
2014-12-16,0.22694829687228002
2014-12-17,0.22010096907096854
2014-12-18,0.22592313197547365
2014-12-19,0.22719975241300616
2014-12-22,0.20967523549778544
2014-12-23,0.21273138745430298
2014-12-24,0.21336969767306924
2014-12-25,0.21095185593531807
2014-12-26,0.23197740768680253
2014-12-29,0.2149558018530341
2014-12-30,0.2375674577844834
2014-12-31,0.21721890171956915
2015-01-01,0.20451072554594862
2015-01-02,0.214975144586936
2015-01-05,0.2401400413934507
2015-01-06,0.264743998916807
2015-01-07,0.2593473761581463
2015-01-08,0.2501208920868877
2015-01-09,0.2520358227431866
2015-01-12,0.26035319832105086
2015-01-13,0.28466701483587686
2015-01-14,0.2851118977156232
2015-01-15,0.29172711271011054
2015-01-16,0.31491905065862014
2015-01-19,0.32932938741561735
2015-01-20,0.34128319696705933
2015-01-21,0.3550358807713885
2015-01-22,0.3647265904562951
2015-01-23,0.359987620650303
2015-01-26,0.34284995841312216
2015-01-27,0.3487108067854312
2015-01-28,0.3489429195922553
2015-01-29,0.2966981953229272
2015-01-30,0.292442793864485
2015-02-02,0.29714307820267327
2015-02-03,0.3078782955182886
2015-02-04,0.30872937580997695
2015-02-05,0.29772336021973345
2015-02-06,0.2782452271804098
2015-02-09,0.2838739627458947
2015-02-10,0.27967658948915863
2015-02-11,0.27702663494458313
2015-02-12,0.27495696241706824
2015-02-13,0.29662082438731907
2015-02-16,0.3028685274376681
2015-02-17,0.2672005261223621
2015-02-18,0.248476759705217
2015-02-19,0.25623319599992267
2015-02-20,0.24689065552525213
2015-02-23,0.2480705622932745
2015-02-24,0.2436991044314205
2015-02-25,0.25716164722721924
2015-02-26,0.2674132961952841
2015-02-27,0.2603338555871486
2015-03-02,0.25855432406816403
2015-03-03,0.2460782607013675
2015-03-04,0.23694849029961917
2015-03-05,0.24041083966807897
2015-03-06,0.22366003210893837
2015-03-09,0.21696744617884312
2015-03-10,0.20917232441633304
2015-03-11,0.19596123716126046
2015-03-12,0.2004294086926247
2015-03-13,0.2008742915723709
2015-03-16,0.20576800324957945
2015-03-17,0.2018220855335694
2015-03-18,0.2097139209655895
2015-03-19,0.22998510609489553
2015-03-20,0.2636221203504904
2015-03-23,0.2778970579701734
2015-03-24,0.2824812859049498
2015-03-25,0.2854213814580555
2015-03-26,0.29460918006151005
2015-03-27,0.28811002147043463
2015-03-30,0.2720555523317668
2015-03-31,0.2636221203504904
2015-04-01,0.27872879552796004
2015-04-02,0.27170738312153053
2015-04-03,0.26845780382599294
2015-04-06,0.29267490667130913
2015-04-07,0.2770072922106811
2015-04-08,0.26122362134664123
2015-04-09,0.24308013694655606
2015-04-10,0.25044971856322173
2015-04-13,0.24762567941352853
2015-04-14,0.2366003210893829
2015-04-15,0.24120389175806134
2015-04-16,0.24439544285189285
2015-04-17,0.2452658658774831
2015-04-20,0.22872782839126482
2015-04-21,0.2284183446488327
2015-04-22,0.21861157856051372
2015-04-23,0.21721890171956915
2015-04-24,0.2123058473084587
2015-04-27,0.24033346873247086
2015-04-28,0.2597922590378925
2015-04-29,0.2634093502775684
2015-04-30,0.24099112168513892
2015-05-01,0.23338942726164935
2015-05-04,0.2535252132536415
2015-05-05,0.2592893479564402
2015-05-06,0.2575871873730633
2015-05-07,0.24735488113890025
2015-05-08,0.2525387338246389
2015-05-11,0.24836070330180493
2015-05-12,0.25178436720246056
2015-05-13,0.28457030116636706
2015-05-14,0.30747209810634635
2015-05-15,0.31197895510551454
2015-05-18,0.32414553472987895
2015-05-19,0.29888392425385424
2015-05-20,0.29215265285595493
2015-05-21,0.29319716048666344
2015-05-22,0.29211396738815065
2015-05-25,0.2887676744231029
2015-05-26,0.2775102032921334
2015-05-27,0.2671811833884601
2015-05-28,0.2661560184916538
2015-05-29,0.27015996440936973
2015-06-01,0.27497630515097005
2015-06-02,0.27128184297568625
2015-06-03,0.25969554536838246
2015-06-04,0.24070098067660906
2015-06-05,0.22911468306930505
2015-06-08,0.22679355500106413
2015-06-09,0.22772200622836047
2015-06-10,0.2286311147217549
2015-06-11,0.2233312056326041
2015-06-12,0.22033308187779255
2015-06-15,0.2302559043695236
2015-06-16,0.22623261571790576
2015-06-17,0.2293661386100313
2015-06-18,0.23944370297297812
2015-06-19,0.23104895645950618
2015-06-22,0.2346853904330839
2015-06-23,0.2196947716590264
2015-06-24,0.21946265885220229
2015-06-25,0.21899843323855406
2015-06-26,0.21139673881506427
2015-06-29,0.2160776804193505
2015-06-30,0.2056519468461674
2015-07-01,0.20383372985937842
2015-07-02,0.20547786224104936
2015-07-03,0.20236368208282562
2015-07-06,0.20975260643339333
2015-07-07,0.1755353101607382
2015-07-08,0.17145399330741418
2015-07-09,0.18640592661366773
2015-07-10,0.1979148532853635
2015-07-13,0.20122246078260708
2015-07-14,0.18967484864310735
2015-07-15,0.1768699587999769
2015-07-16,0.16924892164258498
2015-07-17,0.1626723921159018
2015-07-20,0.15481924215168585
2015-07-21,0.1567922010096907
2015-07-22,0.1538907909243894
2015-07-23,0.15439370200584168
2015-07-24,0.14127932842027902
2015-07-27,0.14731426139770598
2015-07-28,0.14706280585697995
2015-07-29,0.15452910114315577
2015-07-30,0.15216928760711057
2015-07-31,0.15476121394997977
2015-08-03,0.14402599663436444
2015-08-04,0.141259985686377
2015-08-05,0.14447087951411053
2015-08-06,0.14851351089963072
2015-08-07,0.15768196676918322
2015-08-10,0.1769473297355849
2015-08-11,0.18385268573860247
2015-08-12,0.19240217412329064
2015-08-13,0.1933306253505872
2015-08-14,0.18789531712412244
2015-08-17,0.18625118474245161
2015-08-18,0.1657865722741253
2015-08-19,0.1778177527611754
2015-08-20,0.19832105069730577
2015-08-21,0.19437513298129583
2015-08-24,0.1665215961624017
2015-08-25,0.15371670631927126
2015-08-26,0.12667556432426164
2015-08-27,0.13294261010851272
2015-08-28,0.1420723805102615
2015-08-31,0.1435617710207162
2015-09-01,0.14789454341476638
2015-09-02,0.14861022456914064
2015-09-03,0.1544130447397436
2015-09-04,0.14594092729066344
2015-09-07,0.14358111375461813
2015-09-08,0.15185980386467846
2015-09-09,0.15168571925956031
2015-09-10,0.15089266716957805
2015-09-11,0.1407377318710228
2015-09-14,0.13615350393624637
2015-09-15,0.13060213930636966
2015-09-16,0.15350393624634917
2015-09-17,0.17031277200719552
2015-09-18,0.18160892860596922
2015-09-21,0.18031296543453468
2015-09-22,0.16338807327027605
2015-09-23,0.15783670864039934
2015-09-24,0.1708156830886478
2015-09-25,0.1744134315944217
2015-09-28,0.15269154142246488
2015-09-29,0.14514787520068095
2015-09-30,0.14418073850558055
2015-10-01,0.14288477533414579
2015-10-02,0.16826244221358266
2015-10-05,0.19950095746532837
2015-10-06,0.22089402116095092
2015-10-07,0.22834097371322482
2015-10-08,0.21271204472040084
2015-10-09,0.21642584962958678
2015-10-12,0.2220545851950716
2015-10-13,0.21824406661637563
2015-10-14,0.22975299328807142
2015-10-15,0.23729665950985535
2015-10-16,0.23191937948509644
2015-10-19,0.22035242461169469
2015-10-20,0.22046848101510685
2015-10-21,0.21346641134257915
2015-10-22,0.2159229385481345
2015-10-23,0.2206619083541268
2015-10-26,0.2211067912338731
2015-10-27,0.21990754173194849
2015-10-28,0.23518830151453618
2015-10-29,0.21027486024874764
2015-10-30,0.20257645215574782
2015-11-02,0.193117855277665
2015-11-03,0.18694752316292385
2015-11-04,0.17764366815605737
2015-11-05,0.16942300624770323
2015-11-06,0.1585523897947737
2015-11-09,0.14205303777635936
2015-11-10,0.1344706860867717
2015-11-11,0.12698504806669386
2015-11-12,0.12806824116520643
2015-11-13,0.12514748834600298
2015-11-16,0.12742993094643995
2015-11-17,0.12141434070291501
2015-11-18,0.11715893924447285
2015-11-19,0.12677227799377166
2015-11-20,0.12315518675409598
2015-11-23,0.11435424282868156
2015-11-24,0.12213002185728938
2015-11-25,0.12216870732509344
2015-11-26,0.12187856631656346
2015-11-27,0.11855161608541764
2015-11-30,0.11638522988839262
2015-12-01,0.11653997175960862
2015-12-02,0.11402541635234742
2015-12-03,0.11224588483336251
2015-12-04,0.13412251687653554
2015-12-07,0.13449002882067362
2015-12-08,0.12122091336389496
2015-12-09,0.12389021064237238
2015-12-10,0.11810673320567133
2015-12-11,0.10725545948664394
2015-12-14,0.09779686260856124
2015-12-15,0.09653958490493042
2015-12-16,0.11758447939031713
2015-12-17,0.10385113831989023
2015-12-18,0.11125940540435986
2015-12-21,0.12507011741039487
2015-12-22,0.12969303081297523
2015-12-23,0.1278167856244803
2015-12-24,0.13191744521170623
2015-12-25,0.13371631946459317
2015-12-28,0.11479912570842765
2015-12-29,0.10859010812588266
2015-12-30,0.10485696048279469
2015-12-31,0.10259386061625975
2016-01-04,0.10835799531905854
2016-01-05,0.10942184568366897
2016-01-06,0.11106597806533991
2016-01-07,0.1242770653204125
2016-01-08,0.11419950095746545
2016-01-11,0.10719743128493786
2016-01-12,0.09994390607168446
2016-01-13,0.1138706744811313
2016-01-14,0.10539855703205103
2016-01-15,0.1067138629373876
2016-01-19,0.11454767016770162
2016-01-20,0.11897715623126182
2016-01-21,0.11537940772548805
2016-01-22,0.12017640573318633
2016-01-25,0.12311650128629192
2016-01-26,0.13810712006034942
2016-01-27,0.13888082941642976
2016-01-28,0.12801021296350035
2016-01-29,0.12551500029014118
2016-02-01,0.1303506837656434
2016-02-02,0.1295963171434652
2016-02-03,0.14700477765527387
2016-02-04,0.15872647439989185
2016-02-05,0.1603319213137585
2016-02-08,0.18534207624905708
2016-02-09,0.19149306562989632
2016-02-10,0.18362057293177825
2016-02-11,0.20977194916729547
2016-02-12,0.20601945879030548
2016-02-16,0.19352405268960726
2016-02-17,0.1887463974158109
2016-02-18,0.19348536722180332
2016-02-19,0.1921507185825646
2016-02-22,0.1812801021296352
2016-02-23,0.18628987021025578
2016-02-24,0.19261494419621283
2016-02-25,0.18172498500938128
2016-02-26,0.163349387802472
2016-02-29,0.15955821195767816
2016-03-01,0.16213079556664556
2016-03-02,0.1665989670980098
2016-03-03,0.17654113232364266
2016-03-04,0.20232499661502157
2016-03-07,0.20762490570417236
2016-03-08,0.19876593357705186
2016-03-09,0.18959747770749924
2016-03-10,0.19642546277490858
2016-03-11,0.20534246310373527
2016-03-14,0.2022669684133157
2016-03-15,0.18679278129170784
2016-03-16,0.20685119634809201
2016-03-17,0.22145496044410928
2016-03-18,0.22267355267993594
2016-03-21,0.21805063927735557
2016-03-22,0.22226735526799368
2016-03-23,0.19764405501073534
2016-03-24,0.1821118396874215
2016-03-28,0.18338846012495413
2016-03-29,0.18267277897057987
2016-03-30,0.18611578560513764
2016-03-31,0.19323391168107706
2016-04-01,0.17576742296756243
2016-04-04,0.1686686396255248
2016-04-05,0.1748002862724617
2016-04-06,0.17292404108396697
2016-04-07,0.18093193291939902
2016-04-08,0.18704423683243399
2016-04-11,0.21483974544962192
2016-04-12,0.23265440337337284
2016-04-13,0.2410298071529432
2016-04-14,0.23489816050600587
2016-04-15,0.24360239076191037
2016-04-18,0.24176483104121949
2016-04-19,0.2715332985164125
2016-04-20,0.29054720594208794
2016-04-21,0.29772336021973345
2016-04-22,0.2911274879591481
2016-04-25,0.28811002147043463
2016-04-26,0.290914717886226
2016-04-27,0.3035068376564345
2016-04-28,0.3142033695042459
2016-04-29,0.3332753051316273
2016-05-02,0.3297549275614615
2016-05-03,0.31722083599295914
2016-05-04,0.3056538811195575
2016-05-05,0.3108957620070021
2016-05-06,0.312539894388673
2016-05-09,0.2965241107178088
2016-05-10,0.28981218205381154
2016-05-11,0.3063889050078339
2016-05-12,0.29718176367047733
2016-05-13,0.2893286137062613
2016-05-16,0.2985550977775201
2016-05-17,0.29905800885897216
2016-05-18,0.2890384726977312
2016-05-19,0.2624615563163698
2016-05-20,0.25954080349716624
2016-05-23,0.2536606123909553
2016-05-24,0.24555600688601342
2016-05-25,0.24375713263312637
2016-05-26,0.2505657749666339
2016-05-27,0.2433315924872823
2016-05-31,0.2307588154509761
2016-06-01,0.22511073715158902
2016-06-02,0.22807017543859653
2016-06-03,0.24335093522118412
2016-06-06,0.2540281243350936
2016-06-07,0.24961798100543553
2016-06-08,0.27594344184607056
2016-06-09,0.29660148165341715
2016-06-10,0.3026364146308438
2016-06-13,0.30540242557883146
2016-06-14,0.3080330373895046
2016-06-15,0.31468693785179624
2016-06-16,0.31785914621172573
2016-06-17,0.30807172285730866
2016-06-20,0.3143194259076578
2016-06-21,0.3073560417029346
2016-06-22,0.30112768138648716
2016-06-23,0.3064662759434418
2016-06-24,0.32960018569024574
2016-06-27,0.3311476044024062
2016-06-28,0.32977427029536366
2016-06-29,0.3569314686937852
2016-06-30,0.37637091626530506
2016-07-01,0.4282287858565932
2016-07-05,0.4742451498094742
2016-07-06,0.47378092419582574
2016-07-07,0.45405133561577604
2016-07-08,0.4554246697228188
2016-07-11,0.4837617748892631
2016-07-12,0.47509623010116253
2016-07-13,0.477649470976228
2016-07-14,0.4791775469544868
2016-07-15,0.471885336273429
2016-07-18,0.46260082400046443
2016-07-19,0.4599315267219872
2016-07-20,0.4414785585794696
2016-07-21,0.44093696203021326
2016-07-22,0.4469138668059347
2016-07-25,0.4359465366834949
2016-07-26,0.44002785353681895
2016-07-27,0.4606665506102634
2016-07-28,0.47792026925085596
2016-07-29,0.4755024275131048
2016-08-01,0.4894872241242578
2016-08-02,0.49705023307994356
2016-08-03,0.49173098125689085
2016-08-04,0.48064759473103935
2016-08-05,0.4599315267219868
2016-08-08,0.44461208147159526
2016-08-09,0.44741677788738676
2016-08-10,0.47120834058685857
2016-08-11,0.4650186657382156
2016-08-12,0.452117062225575
2016-08-15,0.4520977194916731
2016-08-16,0.45426410568869824
2016-08-17,0.4389640031722084
2016-08-18,0.44644964119228625
2016-08-19,0.4277258747751409
2016-08-22,0.39836360471189014
2016-08-23,0.39764792355751566
2016-08-24,0.3829281030580862
2016-08-25,0.3737983326563379
2016-08-26,0.38553937213485767
2016-08-29,0.38287007485638047
2016-08-30,0.38381786881757907
2016-08-31,0.3813033134103174
2016-09-01,0.3938954331805258
2016-09-02,0.43084005493336464
2016-09-06,0.4492156521402735
2016-09-07,0.45791988239617787
2016-09-08,0.44689452407203234
2016-09-09,0.4245536664152114
2016-09-12,0.40205806688717405
2016-09-13,0.4053463316505157
2016-09-14,0.4035281146637266
2016-09-15,0.4056558153929477
2016-09-16,0.3953267954892745
2016-09-19,0.41172943383817895
2016-09-20,0.41708737112903527
2016-09-21,0.43654616143445724
2016-09-22,0.460453780537341
2016-09-23,0.45022147430317805
2016-09-26,0.43757132633126394
2016-09-27,0.41772568134780186
2016-09-28,0.40894408015628936
2016-09-29,0.41536586781175644
2016-09-30,0.4232190177759725
2016-10-03,0.40192266774985996
2016-10-04,0.35273409543704926
2016-10-05,0.3306833787887582
2016-10-06,0.31221106791233866
2016-10-07,0.3086326621404669
2016-10-10,0.3258283525793535
2016-10-11,0.32118609644287144
2016-10-12,0.31530590533666025
2016-10-13,0.31662121124199705
2016-10-14,0.31203698330722074
2016-10-17,0.3119015841699069
2016-10-18,0.32107004003945927
2016-10-19,0.3249385868198611
2016-10-20,0.3195419640612005
2016-10-21,0.31381651482620554
2016-10-24,0.32370065185013264
2016-10-25,0.3266214046693361
2016-10-26,0.32586703804715755
2016-10-27,0.32273351515503235
2016-10-28,0.3290585891409892
2016-10-31,0.3337008452774717
2016-11-01,0.3588850848178884
2016-11-02,0.3787113870674481
2016-11-03,0.36426236484264707
2016-11-04,0.36387551016460673
2016-11-07,0.3524632971624211
2016-11-08,0.3682276252925589
2016-11-09,0.3759066906516566
2016-11-10,0.3845915781736591
2016-11-11,0.33226948296872294
2016-11-14,0.2858662643378017
2016-11-15,0.28576955066829146
2016-11-16,0.28613706261242977
2016-11-17,0.2747248496102439
2016-11-18,0.26803226368014876
2016-11-21,0.26832240468867863
2016-11-22,0.27313874543027916
2016-11-23,0.25244202015512884
2016-11-25,0.25619451053211884
2016-11-28,0.2693669123193875
2016-11-29,0.26627207489506555
2016-11-30,0.2621520725739377
2016-12-01,0.2575871873730633
2016-12-02,0.26795489274454065
2016-12-05,0.27602081278167867
2016-12-06,0.276330296524111
2016-12-07,0.29122420162865836
2016-12-08,0.29375809976982137
2016-12-09,0.2858469216038997
2016-12-12,0.2894253273757713
2016-12-13,0.28652391729047
2016-12-14,0.2919205400491305
2016-12-15,0.24485966846554086
2016-12-16,0.23783825605911157
2016-12-19,0.23375693920578733
2016-12-20,0.2269482968722799
2016-12-21,0.23104895645950596
2016-12-22,0.21605833768544858
2016-12-23,0.21605833768544858
2016-12-27,0.224859281610863
2016-12-28,0.22861177198785287
2016-12-29,0.23876670728640803
2016-12-30,0.23191937948509667
2017-01-03,0.24507243853846328
2017-01-04,0.2552854020387243
2017-01-05,0.26360277761658846
2017-01-06,0.256678078879669
2017-01-09,0.2640089750285306
2017-01-10,0.2737770556490454
